06FL0487_003x,06FL0487_003,06FL0487,06FL,plant 3,Fl06-07_487,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-96-3,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0487_004x,06FL0487_004,06FL0487,06FL,plant 4,Fl06-07_487,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-96-4,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0487_005x,06FL0487_005,06FL0487,06FL,plant 5,Fl06-07_487,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-96-5,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0487_006x,06FL0487_006,06FL0487,06FL,plant 6,Fl06-07_487,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-96-6,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0488_001x,06FL0488_001,06FL0488,06FL,plant 1,Fl06-07_488,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-99-1,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0488_002x,06FL0488_002,06FL0488,06FL,plant 2,Fl06-07_488,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-99-2,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0488_003x,06FL0488_003,06FL0488,06FL,plant 3,Fl06-07_488,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-99-3,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0488_004x,06FL0488_004,06FL0488,06FL,plant 4,Fl06-07_488,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-99-4,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0488_005x,06FL0488_005,06FL0488,06FL,plant 5,Fl06-07_488,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-99-5,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0488_006x,06FL0488_006,06FL0488,06FL,plant 6,Fl06-07_488,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-99-6,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0489_001x,06FL0489_001,06FL0489,06FL,plant 1,Fl06-07_489,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-103-1,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0489_002x,06FL0489_002,06FL0489,06FL,plant 2,Fl06-07_489,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-103-2,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0489_003x,06FL0489_003,06FL0489,06FL,plant 3,Fl06-07_489,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-103-3,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0489_004x,06FL0489_004,06FL0489,06FL,plant 4,Fl06-07_489,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-103-4,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0489_005x,06FL0489_005,06FL0489,06FL,plant 5,Fl06-07_489,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-103-5,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0489_006x,06FL0489_006,06FL0489,06FL,plant 6,Fl06-07_489,NULL,cross,NULL,IBM262,NULL,IBM262(2)//32-103-6,NULL,3,NULL,P30_Et4 IBM262 BC1,NULL,NULL
06FL0492_001x,06FL0492_001,06FL0492,06FL,plant 1,Fl06-07_492,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-55-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0492_002x,06FL0492_002,06FL0492,06FL,plant 2,Fl06-07_492,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-55-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0492_003x,06FL0492_003,06FL0492,06FL,plant 3,Fl06-07_492,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-55-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0492_004x,06FL0492_004,06FL0492,06FL,plant 4,Fl06-07_492,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-55-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0492_005x,06FL0492_005,06FL0492,06FL,plant 5,Fl06-07_492,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-55-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0492_006x,06FL0492_006,06FL0492,06FL,plant 6,Fl06-07_492,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-55-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0493_001x,06FL0493_001,06FL0493,06FL,plant 1,Fl06-07_493,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-56-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0493_002x,06FL0493_002,06FL0493,06FL,plant 2,Fl06-07_493,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-56-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0493_003x,06FL0493_003,06FL0493,06FL,plant 3,Fl06-07_493,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-56-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0493_004x,06FL0493_004,06FL0493,06FL,plant 4,Fl06-07_493,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-56-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0493_005x,06FL0493_005,06FL0493,06FL,plant 5,Fl06-07_493,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-56-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0493_006x,06FL0493_006,06FL0493,06FL,plant 6,Fl06-07_493,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-56-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0494_001x,06FL0494_001,06FL0494,06FL,plant 1,Fl06-07_494,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-59-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0494_002x,06FL0494_002,06FL0494,06FL,plant 2,Fl06-07_494,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-59-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0494_003x,06FL0494_003,06FL0494,06FL,plant 3,Fl06-07_494,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-59-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0494_004x,06FL0494_004,06FL0494,06FL,plant 4,Fl06-07_494,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-59-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0494_005x,06FL0494_005,06FL0494,06FL,plant 5,Fl06-07_494,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-59-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0494_006x,06FL0494_006,06FL0494,06FL,plant 6,Fl06-07_494,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-59-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0495_001x,06FL0495_001,06FL0495,06FL,plant 1,Fl06-07_495,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-60-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0495_002x,06FL0495_002,06FL0495,06FL,plant 2,Fl06-07_495,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-60-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0495_003x,06FL0495_003,06FL0495,06FL,plant 3,Fl06-07_495,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-60-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0495_004x,06FL0495_004,06FL0495,06FL,plant 4,Fl06-07_495,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-60-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0495_005x,06FL0495_005,06FL0495,06FL,plant 5,Fl06-07_495,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-60-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0495_006x,06FL0495_006,06FL0495,06FL,plant 6,Fl06-07_495,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-60-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0496_001x,06FL0496_001,06FL0496,06FL,plant 1,Fl06-07_496,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-61-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0496_002x,06FL0496_002,06FL0496,06FL,plant 2,Fl06-07_496,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-61-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0496_003x,06FL0496_003,06FL0496,06FL,plant 3,Fl06-07_496,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-61-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0496_004x,06FL0496_004,06FL0496,06FL,plant 4,Fl06-07_496,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-61-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0496_005x,06FL0496_005,06FL0496,06FL,plant 5,Fl06-07_496,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-61-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0496_006x,06FL0496_006,06FL0496,06FL,plant 6,Fl06-07_496,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-61-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0497_001x,06FL0497_001,06FL0497,06FL,plant 1,Fl06-07_497,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-63-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0497_002x,06FL0497_002,06FL0497,06FL,plant 2,Fl06-07_497,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-63-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0497_003x,06FL0497_003,06FL0497,06FL,plant 3,Fl06-07_497,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-63-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0497_004x,06FL0497_004,06FL0497,06FL,plant 4,Fl06-07_497,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-63-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0497_005x,06FL0497_005,06FL0497,06FL,plant 5,Fl06-07_497,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-63-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0497_006x,06FL0497_006,06FL0497,06FL,plant 6,Fl06-07_497,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-63-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0498_001x,06FL0498_001,06FL0498,06FL,plant 1,Fl06-07_498,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-64-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0498_002x,06FL0498_002,06FL0498,06FL,plant 2,Fl06-07_498,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-64-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0498_003x,06FL0498_003,06FL0498,06FL,plant 3,Fl06-07_498,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-64-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0498_004x,06FL0498_004,06FL0498,06FL,plant 4,Fl06-07_498,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-64-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0498_005x,06FL0498_005,06FL0498,06FL,plant 5,Fl06-07_498,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-64-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0498_006x,06FL0498_006,06FL0498,06FL,plant 6,Fl06-07_498,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-64-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0499_001x,06FL0499_001,06FL0499,06FL,plant 1,Fl06-07_499,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-65-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0499_002x,06FL0499_002,06FL0499,06FL,plant 2,Fl06-07_499,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-65-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0499_003x,06FL0499_003,06FL0499,06FL,plant 3,Fl06-07_499,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-65-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0499_004x,06FL0499_004,06FL0499,06FL,plant 4,Fl06-07_499,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-65-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0499_005x,06FL0499_005,06FL0499,06FL,plant 5,Fl06-07_499,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-65-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0499_006x,06FL0499_006,06FL0499,06FL,plant 6,Fl06-07_499,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-65-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0500_001x,06FL0500_001,06FL0500,06FL,plant 1,Fl06-07_500,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-67-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0500_002x,06FL0500_002,06FL0500,06FL,plant 2,Fl06-07_500,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-67-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0500_003x,06FL0500_003,06FL0500,06FL,plant 3,Fl06-07_500,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-67-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0500_004x,06FL0500_004,06FL0500,06FL,plant 4,Fl06-07_500,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-67-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0500_005x,06FL0500_005,06FL0500,06FL,plant 5,Fl06-07_500,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-67-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0500_006x,06FL0500_006,06FL0500,06FL,plant 6,Fl06-07_500,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-67-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0501_001x,06FL0501_001,06FL0501,06FL,plant 1,Fl06-07_501,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-69-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0501_002x,06FL0501_002,06FL0501,06FL,plant 2,Fl06-07_501,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-69-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0501_003x,06FL0501_003,06FL0501,06FL,plant 3,Fl06-07_501,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-69-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0501_004x,06FL0501_004,06FL0501,06FL,plant 4,Fl06-07_501,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-69-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0501_005x,06FL0501_005,06FL0501,06FL,plant 5,Fl06-07_501,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-69-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0501_006x,06FL0501_006,06FL0501,06FL,plant 6,Fl06-07_501,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-69-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0502_001x,06FL0502_001,06FL0502,06FL,plant 1,Fl06-07_502,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-70-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0502_002x,06FL0502_002,06FL0502,06FL,plant 2,Fl06-07_502,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-70-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0502_003x,06FL0502_003,06FL0502,06FL,plant 3,Fl06-07_502,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-70-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0502_004x,06FL0502_004,06FL0502,06FL,plant 4,Fl06-07_502,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-70-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0502_005x,06FL0502_005,06FL0502,06FL,plant 5,Fl06-07_502,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-70-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0502_006x,06FL0502_006,06FL0502,06FL,plant 6,Fl06-07_502,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-70-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0503_001x,06FL0503_001,06FL0503,06FL,plant 1,Fl06-07_503,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-73-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0503_002x,06FL0503_002,06FL0503,06FL,plant 2,Fl06-07_503,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-73-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0503_003x,06FL0503_003,06FL0503,06FL,plant 3,Fl06-07_503,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-73-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0503_004x,06FL0503_004,06FL0503,06FL,plant 4,Fl06-07_503,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-73-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0503_005x,06FL0503_005,06FL0503,06FL,plant 5,Fl06-07_503,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-73-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0503_006x,06FL0503_006,06FL0503,06FL,plant 6,Fl06-07_503,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-73-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0504_001x,06FL0504_001,06FL0504,06FL,plant 1,Fl06-07_504,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-74-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0504_002x,06FL0504_002,06FL0504,06FL,plant 2,Fl06-07_504,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-74-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0504_003x,06FL0504_003,06FL0504,06FL,plant 3,Fl06-07_504,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-74-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0504_004x,06FL0504_004,06FL0504,06FL,plant 4,Fl06-07_504,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-74-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0504_005x,06FL0504_005,06FL0504,06FL,plant 5,Fl06-07_504,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-74-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0504_006x,06FL0504_006,06FL0504,06FL,plant 6,Fl06-07_504,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-74-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0505_001x,06FL0505_001,06FL0505,06FL,plant 1,Fl06-07_505,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-81-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0505_002x,06FL0505_002,06FL0505,06FL,plant 2,Fl06-07_505,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-81-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0505_003x,06FL0505_003,06FL0505,06FL,plant 3,Fl06-07_505,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-81-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0505_004x,06FL0505_004,06FL0505,06FL,plant 4,Fl06-07_505,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-81-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0505_005x,06FL0505_005,06FL0505,06FL,plant 5,Fl06-07_505,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-81-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0505_006x,06FL0505_006,06FL0505,06FL,plant 6,Fl06-07_505,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-81-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0506_001x,06FL0506_001,06FL0506,06FL,plant 1,Fl06-07_506,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-82-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0506_002x,06FL0506_002,06FL0506,06FL,plant 2,Fl06-07_506,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-82-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0506_003x,06FL0506_003,06FL0506,06FL,plant 3,Fl06-07_506,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-82-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0506_004x,06FL0506_004,06FL0506,06FL,plant 4,Fl06-07_506,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-82-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0506_005x,06FL0506_005,06FL0506,06FL,plant 5,Fl06-07_506,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-82-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0506_006x,06FL0506_006,06FL0506,06FL,plant 6,Fl06-07_506,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-82-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0507_001x,06FL0507_001,06FL0507,06FL,plant 1,Fl06-07_507,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-83-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0507_002x,06FL0507_002,06FL0507,06FL,plant 2,Fl06-07_507,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-83-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0507_003x,06FL0507_003,06FL0507,06FL,plant 3,Fl06-07_507,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-83-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0507_004x,06FL0507_004,06FL0507,06FL,plant 4,Fl06-07_507,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-83-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0507_005x,06FL0507_005,06FL0507,06FL,plant 5,Fl06-07_507,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-83-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0507_006x,06FL0507_006,06FL0507,06FL,plant 6,Fl06-07_507,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-83-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0508_001x,06FL0508_001,06FL0508,06FL,plant 1,Fl06-07_508,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-95-1,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0508_002x,06FL0508_002,06FL0508,06FL,plant 2,Fl06-07_508,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-95-2,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0508_003x,06FL0508_003,06FL0508,06FL,plant 3,Fl06-07_508,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-95-3,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0508_004x,06FL0508_004,06FL0508,06FL,plant 4,Fl06-07_508,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-95-4,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0508_005x,06FL0508_005,06FL0508,06FL,plant 5,Fl06-07_508,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-95-5,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0508_006x,06FL0508_006,06FL0508,06FL,plant 6,Fl06-07_508,NULL,cross,NULL,IBM262,NULL,IBM262(2)//22-95-6,NULL,3,NULL,P29_Et4 IBM262 BC1,NULL,NULL
06FL0511_001x,06FL0511_001,06FL0511,06FL,plant 1,Fl06-07_511,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-1-1,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0511_002x,06FL0511_002,06FL0511,06FL,plant 2,Fl06-07_511,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-1-2,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0511_003x,06FL0511_003,06FL0511,06FL,plant 3,Fl06-07_511,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-1-3,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0511_004x,06FL0511_004,06FL0511,06FL,plant 4,Fl06-07_511,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-1-4,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0511_005x,06FL0511_005,06FL0511,06FL,plant 5,Fl06-07_511,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-1-5,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0511_006x,06FL0511_006,06FL0511,06FL,plant 6,Fl06-07_511,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-1-6,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0512_001x,06FL0512_001,06FL0512,06FL,plant 1,Fl06-07_512,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-3-1,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0512_002x,06FL0512_002,06FL0512,06FL,plant 2,Fl06-07_512,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-3-2,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0512_003x,06FL0512_003,06FL0512,06FL,plant 3,Fl06-07_512,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-3-3,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
06FL0512_004x,06FL0512_004,06FL0512,06FL,plant 4,Fl06-07_512,NULL,cross,NULL,IBM262,NULL,IBM262(2)//13-3-4,NULL,3,NULL,P28_Et4 IBM262 BC1,NULL,NULL
